latitude,longitude
57.23,-45.95
57.22,-23.18
57.22,-26.2
57.22,-34.68
57.22,-38.12
57.22,-40.03
57.22,-41.38
57.22,-42.43
57.22,-44.58
57.22,-47.5
57.22,-50.08
57.22,-136.38
57.22,-136.43
57.2,-33.28
57.2,-38.1
57.2,-43.8
57.18,-21.53
57.18,-21.73
57.18,-27.63
57.18,-31.6
57.18,-42.77
57.18,-44.55
57.17,-23.35
57.17,-33.4
57.17,-47.47
57.17,-49.77
57.15,-24.52
57.15,-33.97
57.15,-35.95
57.15,-40.23
57.15,-43.17
57.15,-44.17
57.15,-44.33
57.15,-46.13
57.15,-142.2
57.13,-24.95
57.13,-27.02
57.13,-30.98
57.13,-32.77
57.13,-42.46
57.12,-22.03
57.12,-23.9
57.12,-36.47
57.12,-37.99
57.1,-14.98
57.1,-23.73
57.1,-27.87
57.1,-34.17
57.1,-49.47
57.1,-136.15
57.08,-31.9
57.08,-46.91
57.07,-18.05
57.07,-23.42
57.07,-25.73
57.07,-38.05
57.07,-40.53
57.07,-47.88
57.07,-148.57
57.05,-22.65
57.05,-25.77
57.05,-26.13
57.05,-39.34
57.05,-42.62
57.05,-49.86
57.03,-18.67
57.03,-22.72
57.03,-22.87
57.03,-27.57
57.03,-37.04
57.03,-39.28
57.03,-47.26
57.03,-49.56
57.03,-51.62
57.02,-18.12
57.02,-30.21
57.02,-33.43
57.02,-36.87
57.02,-37.03
57.02,-44.32
57,-18.95
57,-23.8
57,-27.8
57,-40.67
57,-45.11
57,-46.23
57,-47.98
56.98,-19.18
56.98,-34.42
56.98,-39.74
56.98,-47.28
56.97,-25.4
56.97,-33.8
56.97,-36.28
56.97,-36.67
56.97,-36.85
56.97,-39.05
56.97,-43.29
56.97,-45.33
56.95,-20.57
56.95,-36
56.95,-42.21
56.95,-44.87
56.95,-48.95
56.93,-13.65
56.93,-28.29
56.93,-28.43
56.93,-33.37
56.93,-41.92
56.93,-42.95
56.93,-44.42
56.93,-45.3
56.93,-135.65
56.92,-38.65
56.92,-44.18
56.9,-12.73
56.9,-33.23
56.9,-35.57
56.9,-37.03
56.9,-43.85
56.9,-45.02
56.88,-17.27
56.88,-21.65
56.88,-25.17
56.88,-26.44
56.88,-34.98
56.88,-38.76
56.87,-18.67
56.87,-33.75
56.87,-49.12
56.85,-30.15
56.85,-31.1
56.85,-34.08
56.85,-38.27
56.85,-42.37
56.83,-38.42
56.83,-39.03
56.83,-136.17
56.83,-136.65
56.83,-136.68
56.82,-23.56
56.82,-38.19
56.82,-52.54
56.82,-140.18
56.8,-12.55
56.8,-135.58
56.78,-22.98
56.78,-40.82
56.78,-43
56.77,-30.37
56.77,-37.47
56.77,-39.22
56.77,-48.22
56.77,-50.36
56.77,-137.12
56.75,-40.24
56.75,-47.84
56.73,-47.24
56.72,-40.99
56.72,-41.82
56.7,-20.47
56.7,-34.02
56.7,-38.27
56.7,-41.22
56.7,-45.2
56.68,-25.82
56.68,-44.34
56.67,-35.12
56.67,-39.98
56.67,-40.68
56.65,-35.01
56.65,-36.42
56.63,-43.98
56.63,-47.01
56.62,-17.5
56.62,-18.35
56.62,-42.15
56.6,-17.62
56.6,-33.2
56.6,-43.13
56.6,-47.12
56.58,-18.55
56.58,-26.82
56.58,-30.22
56.58,-36.1
56.58,-45.9
56.57,-33.4
56.57,-36.12
56.57,-40.73
56.57,-47.35
56.55,-31.2
56.55,-32.6
56.55,-43.29
56.54,-135.05
56.54,-135.05
56.53,-13.97
56.53,-36.79
56.52,-19.32
56.52,-40.97
56.52,-48.58
56.5,-27.92
56.5,-28.47
56.5,-29.13
56.5,-34.3
56.5,-39.44
56.5,-40.24
56.5,-40.54
56.5,-47.42
56.5,-47.57
56.5,-135.1
56.48,-12.92
56.48,-26.57
56.45,-14.28
56.45,-32.85
56.45,-33.98
56.45,-39.67
56.45,-44.58
56.43,-47.76
56.42,-40.2
56.42,-42.18
56.42,-44.72
56.4,-25.35
56.4,-32.25
56.4,-40.33
56.4,-40.93
56.4,-46.32
56.38,-27.07
56.38,-40.01
56.37,-32.48
56.37,-43.14
56.37,-45.67
56.37,-48.04
56.35,-24.33
56.35,-26.67
56.35,-40.27
56.35,-45.12
56.32,-25.67
56.32,-28.5
56.32,-30.15
56.3,-23.2
56.3,-41.45
56.28,-26.95
56.28,-28.55
56.28,-31.77
56.28,-38.52
56.28,-39.38
56.28,-39.7
56.28,-43.92
56.27,-31.35
56.27,-39.11
56.27,-45.81
56.25,-40.12
56.23,-23.73
56.23,-39.51
56.23,-44.19
56.23,-47.01
56.22,-17.42
56.22,-21.32
56.22,-25.62
56.22,-29.82
56.22,-33.98
56.22,-34.33
56.22,-38.25
56.2,-19.2
56.2,-28.82
56.2,-33.74
56.2,-36.47
56.18,-37.58
56.17,-17.22
56.15,-33.48
56.15,-36.25
56.15,-42.56
56.13,-33.35
56.12,-16.42
56.1,-40.45
56.08,-29.7
56.08,-38.55
56.08,-43.03
56.07,-29.43
56.05,-29.1
56.05,-30.65
56.03,-13.33
56.03,-29.97
56.03,-36.15
56,-26.95
56,-30.97
56,-35.03
56,-36.27
56,-47.43
55.98,-31.03
55.95,-35.52
55.95,-36.57
55.95,-46.18
55.93,-34.63
55.93,-39.12
55.92,-32.32
55.9,-36.5
55.9,-41.27
55.9,-41.82
55.87,-32.04
55.87,-32.21
55.87,-37.87
55.87,-135.2
55.87,-147.25
55.85,-40.17
55.83,-33.88
55.83,-36.6
55.83,-41.55
55.82,-37.88
55.8,-27.47
55.78,-28.27
55.78,-37.76
55.77,-19.32
55.77,-34.87
55.77,-38.46
55.73,-34.7
55.72,-24.42
55.7,-37.17
55.7,-38.08
55.7,-45.5
55.65,-20.6
55.62,-43.62
55.62,-145.69
55.6,-33.24
55.6,-41.52
55.58,-28.8
55.58,-134.85
55.57,-27.43
55.55,-34.95
55.55,-36.78
55.55,-48.12
55.53,-13.32
55.53,-13.52
55.53,-35.55
55.53,-40.12
55.52,-13.43
55.52,-25.72
55.48,-42.58
55.48,-43.66
55.47,3.07
55.47,-34.1
55.43,-23.67
55.43,-31.9
55.43,-35.1
55.43,-35.6
55.43,-40.91
55.4,-33.59
55.4,-40.5
55.38,-31.02
55.38,-41.41
55.37,-43.74
55.33,-40.81
55.33,-47.35
55.3,-24.68
55.3,-34.22
55.3,-134.5
55.28,-22.88
55.27,-38.08
55.25,-35.8
55.25,-38.82
55.25,-46.02
55.25,-136.23
55.23,-26.73
55.23,-27.77
55.23,-29.72
55.23,-35.37
55.22,-34.48
55.2,-13
55.2,-27.85
55.2,-31.4
55.2,-36.26
55.2,-134.38
55.18,-32.32
55.18,-42.8
55.17,-24.92
55.17,-30.8
55.17,-33.94
55.17,-34.03
55.13,-29.33
55.13,-44.25
55.07,-27.84
55.05,-37.15
55.05,-37.8
55.03,-34.7
55.02,-34.66
55,-31.72
55,-33.37
55,-37.27
54.98,-33.52
54.98,-49.01
54.95,-35.28
54.93,-37.35
54.92,-147.3
54.9,-28.77
54.9,-35.79
54.88,-26.53
54.88,-33.27
54.88,-34.18
54.88,-36.91
54.88,-37.77
54.87,-32.07
54.85,2.17
54.85,-29.48
54.83,-25.83
54.77,-34.82
54.77,-36.4
54.75,-35.67
54.75,-36.77
54.75,-42.31
54.73,-21.43
54.73,-35.24
54.65,-16.87
54.65,-37.18
54.63,-34.89
54.62,-36.21
54.62,-44.09
54.6,3.92
54.6,-37.67
54.58,-31.8
54.57,-34.32
54.55,-12.92
54.55,-30.43
54.55,-37.97
54.53,-13.75
54.43,-33.5
54.4,-20.18
54.38,-30.56
54.38,-40.32
54.37,-40.32
54.37,-134
54.35,-147.78
54.32,-16.8
54.32,-31.65
54.3,-32.8
54.28,-34.97
54.27,-26.35
54.25,-33.5
54.25,-37.57
54.25,-44.89
54.23,-133.2
54.23,-133.38
54.22,-28.43
54.17,-20.75
54.17,-26.48
54.13,-19.83
54.03,-26.03
54.03,-146.21
54.02,-28.86
54,-26.02
53.95,-21.48
53.92,-27.53
53.9,-19.41
53.88,-24.17
53.87,-32.69
53.85,-29.47
53.85,-32.83
53.83,-31.93
53.8,-25.7
53.8,-133.45
53.78,-27.58
53.78,-32.69
53.77,-40.67
53.77,-133.88
53.77,-145.29
53.75,-33.69
53.72,-32.41
53.68,-16.11
53.63,-33.82
53.57,-16.57
53.57,-27.98
53.57,-38.45
53.57,-133.52
53.55,-18.36
53.55,-27.6
53.55,-33.04
53.52,-29.13
53.52,-29.97
53.5,-46.47
53.47,-28.55
53.47,-29.68
53.47,-133.32
53.45,-30.52
53.42,-32.78
53.37,-17.6
53.33,-19.22
53.32,-23.95
53.27,-30.92
53.22,-16.57
53.22,-28.99
53.18,-17.95
53.18,-20.99
53.18,-148.97
53.17,-22.97
53.15,-17.26
53.13,-29.89
53.1,-26.51
53.1,-29.52
53.08,-25.77
53.07,3.33
53.07,-20.63
53.07,-20.93
53.03,-132.89
53.02,-16.85
53,-5.5
53,-24.95
53,-28.74
52.9,-132.47
52.87,-19.51
52.87,-19.55
52.87,-23.75
52.87,-32.65
52.87,-132.33
52.85,-17.12
52.85,-23.11
52.83,-19.51
52.83,-27.19
52.82,-15.45
52.8,-15.52
52.8,-29.24
52.8,-132.4
52.78,-26.05
52.78,-29.9
52.77,-23.25
52.75,-43.72
52.75,-45.37
52.72,-11.76
52.72,-20.9
52.72,-23.8
52.7,-30.66
52.68,-18.21
52.68,-27.72
52.67,-16.33
52.67,-17.4
52.67,-18.45
52.67,-26.83
52.65,-29.69
52.58,-20.63
52.55,-21.27
52.53,-28.3
52.52,-15.95
52.5,-15.67
52.48,-24.72
52.48,-28.5
52.47,-26.38
52.45,-11
52.45,-19.13
52.43,-28.54
52.42,-15.7
52.4,-11.5
52.4,-21.75
52.37,-13.28
52.37,-20.1
52.37,-24.82
52.33,-15.51
52.33,-16.22
52.33,-16.63
52.33,-21.69
52.3,-17.44
52.28,-23.73
52.27,-13.76
52.25,-17.12
52.25,-18.84
52.25,-41.32
52.23,-21.06
52.22,-22.68
52.22,-28.56
52.18,-12.48
52.18,-24.42
52.17,-6
52.17,-18.37
52.17,-21.74
52.17,-129.7
52.15,-10.98
52.15,-11.26
52.15,-27.76
52.13,-23.32
52.12,-18.49
52.1,-23.43
52.08,-21.97
52.07,-21.1
52.05,-23.24
52.05,-23.88
52.05,-131.27
52.03,-11
52.03,-16.95
52.02,-19.27
52.02,-30.03
52,-6
52,-15.98
52,-25.82
51.98,-17.37
51.95,-17.56
51.93,-19.01
51.93,-25.78
51.93,-133.28
51.9,-15.18
51.88,-13.66
51.87,-17.08
51.87,-18.83
51.87,-23.23
51.85,-23.89
51.83,-15.35
51.83,-21.48
51.82,-15.05
51.8,-23.24
51.8,-26.03
51.8,-131.2
51.78,-25.12
51.78,-129.83
51.77,-11.55
51.77,-21.83
51.77,-22.78
51.77,-131.52
51.75,-22.32
51.73,-29.22
51.72,-14.05
51.72,-18.65
51.72,-19.75
51.7,-12.57
51.7,-20.81
51.68,-11.77
51.67,-11.5
51.67,-15.82
51.67,-21.6
51.65,-23.42
51.63,-13.2
51.63,-19.38
51.63,-26.3
51.63,-28.32
51.6,-19.5
51.6,-23.38
51.55,-17.72
51.55,-26.8
51.53,-7.83
51.53,-11.6
51.53,-18.12
51.52,-18.62
51.52,-19.53
51.52,-20.86
51.52,-23.33
51.5,-7.83
51.5,-10.3
51.5,-10.55
51.5,-17
51.5,-38.88
51.48,-9.37
51.48,-9.37
51.48,-13.13
51.48,-14.62
51.48,-28.53
51.47,-13.46
51.47,-15.86
51.47,-18.78
51.47,-20.12
51.47,-21.97
51.47,-24.9
51.45,-9.5
51.45,-11.95
51.45,-13.18
51.45,-14.8
51.43,-12.66
51.43,-21.27
51.42,-8.62
51.42,-21.27
51.4,-11.05
51.4,-149.02
51.38,-8.38
51.38,-8.56
51.38,-8.62
51.38,-10.77
51.38,-10.96
51.38,-14.08
51.38,-20.72
51.38,-146.63
51.37,-6.03
51.37,-13
51.37,-15
51.37,-17.96
51.35,-8.65
51.35,-8.97
51.35,-9.75
51.35,-10
51.35,-12.47
51.35,-12.75
51.35,-19.77
51.35,-21
51.35,-28.93
51.35,-43.64
51.33,-10.04
51.33,-16.6
51.33,-18
51.33,-18.8
51.33,-19.07
51.32,-8.62
51.32,-10.47
51.32,-28.02
51.3,-11.7
51.3,-17.55
51.3,-18.23
51.3,-18.42
51.3,-25.73
51.28,-11.3
51.28,-13.4
51.28,-15.52
51.28,-16.31
51.28,-17.55
51.28,-18.82
51.28,-19.57
51.28,-34.1
51.28,-44.79
51.27,-9.45
51.27,-10.27
51.27,-11.82
51.27,-11.82
51.27,-15
51.27,-16.85
51.27,-18.05
51.27,-20.33
51.27,-20.8
51.27,-22.67
51.27,-23.97
51.25,-11.7
51.25,-12.05
51.25,-15.57
51.25,-19.8
51.25,-20.63
51.25,-23
51.23,-8.25
51.23,-13.23
51.23,-14.93
51.23,-17.1
51.23,-20.12
51.23,-24.52
51.23,-25.25
51.22,-9.25
51.22,-11.68
51.22,-16.35
51.22,-16.88
51.2,-8.24
51.2,-9.1
51.2,-11.27
51.2,-11.88
51.2,-14.02
51.2,-16.67
51.2,-18.07
51.2,-19.1
51.2,-22.12
51.18,-10.07
51.18,-10.53
51.18,-14.02
51.18,-17.3
51.18,-17.68
51.18,-18.1
51.18,-27.3
51.17,-7.4
51.17,-9.53
51.17,-10.95
51.17,-12.17
51.17,-13
51.17,-17.2
51.17,-22.57
51.17,-24.58
51.17,-29.47
51.16,2.71
51.16,2.71
51.16,-9.6
51.15,-7.5
51.15,-9.95
51.15,-10.87
51.15,-14.83
51.15,-15.17
51.15,-15.96
51.15,-18.94
51.15,-129.17
51.13,-8.75
51.13,-9.76
51.13,-12.08
51.13,-13.7
51.13,-16.16
51.13,-17.02
51.13,-17.33
51.13,-26.04
51.13,-29.73
51.13,-38.76
51.12,1.36
51.12,1.36
51.12,1.36
51.12,1.36
51.12,1.36
51.12,1.36
51.12,1.36
51.12,-8.48
51.12,-10.95
51.12,-14.05
51.12,-14.4
51.12,-14.7
51.12,-16.8
51.12,-22.57
51.12,-28.56
51.1,-9.33
51.1,-13.3
51.1,-18.63
51.1,-18.68
51.1,-35.1
51.1,-131.42
51.08,-8.02
51.08,-12.03
51.08,-12.26
51.08,-14.15
51.08,-18.73
51.08,-25.32
51.07,-10.72
51.07,-10.72
51.07,-12.12
51.07,-13.15
51.07,-14.05
51.07,-45.66
51.05,-7.18
51.05,-7.83
51.05,-8.9
51.05,-9.43
51.05,-9.63
51.05,-9.88
51.05,-10.47
51.05,-10.83
51.05,-11.53
51.05,-12.57
51.05,-14.12
51.05,-15.23
51.05,-16.02
51.05,-42.16
51.03,-9.7
51.03,-10.39
51.03,-11.47
51.03,-15.3
51.02,-8.15
51.02,-10.02
51.02,-10.25
51.02,-12.9
51.02,-13.22
51.02,-14.7
51.02,-17.05
51.02,-19.5
51,-6.75
51,-7.96
51,-9.23
51,-10.3
51,-11
51,-11.67
51,-13.02
51,-13.32
51,-14.51
51,-14.52
51,-23.38
51,-24.7
50.98,-10.17
50.98,-10.17
50.98,-18.5
50.98,-40.91
50.97,-9.8
50.97,-10.8
50.97,-13.62
50.97,-13.75
50.97,-13.83
50.97,-19.01
50.97,-19.48
50.97,-24.67
50.97,-36.44
50.95,-8.73
50.95,-20.27
50.95,-26.29
50.93,-9.53
50.93,-10.93
50.93,-11.87
50.93,-13.5
50.93,-17.48
50.92,-8.75
50.92,-9.93
50.92,-11.02
50.92,-11.95
50.92,-18.81
50.92,-19.8
50.92,-30.48
50.9,-8.55
50.9,-10.02
50.9,-10.18
50.9,-10.57
50.9,-11.25
50.9,-16.22
50.9,-29.37
50.9,-46.11
50.88,-10
50.88,-10.09
50.88,-11.26
50.88,-16.17
50.88,-16.21
50.88,-18.97
50.88,-21.41
50.87,-9.25
50.87,-10
50.87,-10.33
50.87,-11.38
50.87,-11.8
50.87,-16.3
50.87,-16.5
50.85,-8.92
50.85,-13
50.85,-21.14
50.83,-10.15
50.83,-10.75
50.83,-12.68
50.83,-13.42
50.83,-13.97
50.83,-15.05
50.83,-18.23
50.83,-19.86
50.83,-20.92
50.83,-21.7
50.83,-36.84
50.83,-54.27
50.82,-8.58
50.82,-11.62
50.82,-12.68
50.82,-12.78
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-1.08
50.8,-8.32
50.8,-13.72
50.8,-36.51
50.78,-8.67
50.78,-9.82
50.78,-17.17
50.78,-17.69
50.77,-9.1
50.77,-9.32
50.77,-9.38
50.77,-9.45
50.77,-9.55
50.77,-10.23
50.77,-10.52
50.77,-11.65
50.75,-15.25
50.75,-17.04
50.75,-18.25
50.75,-23.7
50.75,-129.83
50.73,-8.5
50.73,-8.77
50.73,-9.9
50.73,-10.11
50.73,-11.58
50.73,-11.64
50.73,-12.85
50.73,-14.43
50.73,-16.72
50.73,-19.57
50.72,-7.26
50.72,-8
50.72,-10.75
50.72,-13.07
50.72,-17.68
50.72,-18.35
50.72,-25.72
50.72,-28
50.7,-0.94
50.7,-8.7
50.7,-13.35
50.7,-19.65
50.7,-33.04
50.68,-9.5
50.68,-15.2
50.68,-17.6
50.68,-21.92
50.67,-10.27
50.67,-11.08
50.67,-11.27
50.67,-12.42
50.67,-12.85
50.67,-13.93
50.67,-14.68
50.67,-14.87
50.67,-15.51
50.67,-17.98
50.67,-18.5
50.67,-19
50.67,-27.11
50.67,-42.47
50.65,-9.83
50.65,-10.2
50.65,-12.2
50.65,-12.55
50.65,-13.43
50.65,-14.38
50.65,-14.88
50.65,-19.66
50.65,-27.95
50.63,-7.63
50.63,-9.62
50.63,-10.42
50.63,-11.85
50.63,-20.62
50.63,-25.33
50.62,-8.51
50.62,-8.7
50.62,-12.35
50.62,-17.12
50.62,-22.42
50.62,-23.45
50.62,-28.55
50.6,-0.17
50.6,-9.39
50.6,-9.48
50.6,-10.93
50.6,-11.5
50.6,-12.3
50.6,-15.1
50.59,-21.94
50.58,-14.47
50.58,-18.15
50.58,-18.78
50.58,-28.88
50.57,-8.87
50.57,-15
50.57,-17.75
50.57,-41.57
50.55,-9.66
50.55,-10.23
50.55,-15.61
50.55,-16.33
50.55,-17.4
50.55,-19.82
50.55,-19.95
50.55,-21.4
50.53,-9.42
50.53,-9.69
50.53,-10.33
50.53,-11
50.53,-14.05
50.53,-14.69
50.53,-16.43
50.53,-16.48
50.53,-17.17
50.53,-22.52
50.53,-29.83
50.52,-10.33
50.52,-12.07
50.52,-14
50.52,-16.61
50.52,-18.2
50.52,-20.08
50.5,-8.1
50.5,-9.22
50.5,-9.83
50.5,-11.95
50.5,-12.49
50.5,-16.68
50.5,-16.83
50.5,-18.62
50.5,-22.02
50.5,-23
50.5,-31.47
50.5,-35.93
50.48,-8.55
50.48,-9.45
50.48,-12
50.48,-12.51
50.48,-16.32
50.48,-16.57
50.48,-17.2
50.48,-40
50.48,-128.63
50.47,-1.28
50.47,-8.17
50.47,-8.27
50.47,-9.45
50.47,-10.15
50.47,-11.79
50.47,-12.3
50.47,-13.48
50.47,-14.97
50.47,-18.05
50.47,-18.48
50.47,-24.23
50.47,-24.58
50.47,-33.13
50.47,-35.78
50.47,-48.35
50.45,-7.78
50.45,-12.55
50.45,-20.73
50.45,-23.68
50.43,-3.17
50.43,-7.63
50.43,-16.85
50.43,-20.24
50.43,-31.77
50.42,-2.6
50.42,-8.81
50.42,-10.43
50.42,-10.78
50.42,-12.15
50.42,-24.63
50.42,-24.8
50.42,-27.22
50.4,-8.1
50.4,-16.15
50.4,-19.15
50.38,-8.08
50.38,-14.38
50.38,-14.41
50.38,-14.83
50.38,-16.55
50.38,-22.43
50.38,-29.83
50.37,-2.67
50.37,-8.71
50.37,-8.82
50.37,-9.43
50.37,-10.55
50.37,-10.96
50.37,-11.82
50.37,-13.47
50.37,-17.88
50.37,-21.5
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-4.16
50.35,-12.04
50.35,-20
50.35,-23.57
50.35,-25.38
50.33,-9.91
50.33,-10.5
50.33,-14.22
50.33,-17
50.33,-18.78
50.32,-2.93
50.32,-6.01
50.32,-8.78
50.32,-9.75
50.32,-9.9
50.32,-11.82
50.32,-12.41
50.32,-15.23
50.32,-16
50.32,-18.91
50.32,-21
50.32,-21.8
50.32,-25.69
50.32,-27.75
50.32,-43.88
50.3,-2.4
50.3,-8.62
50.3,-10.33
50.3,-10.52
50.3,-15.25
50.3,-15.25
50.3,-18.44
50.3,-19.07
50.3,-19.58
50.3,-23.37
50.3,-26.87
50.28,-2.33
50.28,-3.2
50.28,-10.38
50.27,-9.47
50.27,-10.52
50.27,-13.37
50.27,-14.35
50.27,-15.37
50.27,-16.52
50.27,-18.5
50.27,-34.5
50.25,-2.12
50.25,-3.25
50.25,-6.25
50.25,-7.05
50.25,-8.72
50.25,-10.6
50.25,-11.15
50.25,-12.78
50.25,-14.89
50.25,-16.61
50.25,-22.05
50.25,-24.1
50.25,-26.82
50.23,-10.62
50.23,-14.02
50.23,-14.95
50.23,-16.72
50.23,-25.85
50.22,-3.6
50.22,-7.62
50.22,-8.91
50.22,-15.96
50.22,-16.62
50.22,-22.29
50.2,-1.82
50.2,-2.91
50.2,-3.08
50.2,-3.1
50.2,-3.25
50.2,-9
50.2,-9.32
50.2,-12.35
50.2,-14.85
50.2,-14.85
50.2,-19.1
50.2,-19.2
50.2,-21.4
50.2,-26.45
50.2,-26.47
50.2,-27.47
50.18,-6.95
50.18,-9.03
50.18,-9.17
50.18,-9.93
50.18,-10.12
50.18,-11.4
50.18,-11.52
50.18,-12.77
50.18,-12.8
50.18,-14.37
50.18,-14.58
50.18,-19.97
50.18,-23.55
50.18,-27.64
50.17,-11.57
50.17,-12.25
50.17,-12.32
50.17,-13.45
50.17,-13.82
50.17,-20.03
50.17,-25.63
50.15,-2.58
50.15,-3.48
50.15,-4.8
50.15,-9.42
50.15,-11.02
50.15,-11.08
50.15,-12.77
50.15,-13.42
50.15,-15.45
50.15,-17.42
50.15,-17.92
50.15,-19.05
50.15,-19.56
50.15,-21.42
50.15,-21.72
50.15,-28.49
50.15,-49.34
50.14,-10.63
50.14,-20.55
50.13,-2.08
50.13,-2.7
50.13,-4.77
50.13,-7.13
50.13,-9.07
50.13,-9.23
50.13,-9.91
50.13,-10.77
50.13,-12.07
50.13,-12.34
50.13,-12.47
50.13,-12.87
50.13,-13.18
50.13,-13.95
50.13,-14.93
50.13,-17.34
50.13,-17.99
50.13,-22.85
50.13,-23.45
50.13,-26.98
50.13,-32.68
50.12,-3
50.12,-3.03
50.12,-7.67
50.12,-14.3
50.12,-17.19
50.12,-33.11
50.1,-3.07
50.1,-4.26
50.1,-4.69
50.1,-7.5
50.1,-9.83
50.1,-11.07
50.1,-11.9
50.1,-15.35
50.1,-19.41
50.1,-23.23
50.08,-1.82
50.08,-4.07
50.08,-4.47
50.08,-7.38
50.08,-13.02
50.08,-15.21
50.08,-18.18
50.08,-21.52
50.08,-30.23
50.07,-6.42
50.07,-6.73
50.07,-7.96
50.07,-9.68
50.07,-9.97
50.07,-11
50.07,-14.72
50.07,-17.13
50.07,-18.05
50.07,-19.55
50.07,-22.3
50.05,-2.75
50.05,-4.05
50.05,-4.42
50.05,-6.22
50.05,-6.53
50.05,-7.15
50.05,-10.68
50.05,-11.47
50.05,-12.76
50.05,-17.02
50.05,-17.02
50.05,-28.98
50.05,-128.5
50.03,-3.07
50.03,-7.52
50.03,-9
50.03,-9.67
50.03,-10.1
50.03,-12.99
50.03,-22.18
50.03,-146.58
50.02,-8.22
50.02,-8.28
50.02,-8.42
50.02,-9.26
50.02,-14.03
50.02,-15.4
50.02,-15.9
50.02,-16.03
50.02,-16.32
50.02,-18.78
50.02,-29.47
50,0.72
50,-2.63
50,-3.63
50,-4.25
50,-4.28
50,-4.71
50,-6.23
50,-6.87
50,-7.17
50,-7.88
50,-8.37
50,-8.52
50,-10.15
50,-10.45
50,-10.45
50,-10.63
50,-10.68
50,-11.56
50,-13.12
50,-13.37
50,-13.5
50,-13.66
50,-14.31
50,-14.38
50,-14.43
50,-15.1
50,-15.28
50,-15.75
50,-16.6
50,-17.33
50,-24.21
50,-27.35
50,-38.68
49.98,-4.43
49.98,-7.34
49.98,-8.07
49.98,-8.18
49.98,-8.84
49.98,-9.88
49.98,-10.3
49.98,-10.88
49.98,-13.43
49.98,-13.57
49.98,-13.79
49.98,-14.65
49.98,-15.83
49.98,-15.83
49.98,-18.52
49.98,-18.57
49.98,-19.38
49.98,-21.03
49.98,-30.88
49.98,-36.73
49.97,-2.88
49.97,-4.72
49.97,-5.33
49.97,-6.5
49.97,-7
49.97,-10.23
49.97,-10.46
49.97,-11.7
49.97,-12.67
49.97,-13.25
49.97,-14.05
49.97,-14.32
49.97,-14.45
49.97,-15.57
49.97,-20.42
49.97,-33.43
49.95,-2.92
49.95,-3.55
49.95,-3.85
49.95,-4.5
49.95,-5.85
49.95,-5.99
49.95,-7.5
49.95,-8.3
49.95,-9.18
49.95,-9.48
49.95,-10.18
49.95,-11.63
49.95,-12.47
49.95,-12.5
49.95,-13.04
49.95,-13.5
49.95,-14.85
49.95,-15.88
49.95,-15.93
49.95,-18.76
49.95,-26.42
49.95,-28.58
49.95,-31.5
49.94,-14.52
49.93,-3.97
49.93,-5.02
49.93,-5.04
49.93,-5.67
49.93,-6.5
49.93,-7.62
49.93,-7.73
49.93,-7.94
49.93,-8.16
49.93,-8.65
49.93,-9.63
49.93,-9.67
49.93,-11.8
49.93,-14.5
49.93,-16.05
49.93,-16.64
49.93,-16.94
49.93,-17.52
49.93,-19.28
49.93,-23.93
49.93,-31.54
49.93,-52
49.92,-4.87
49.92,-6.48
49.92,-7.53
49.92,-7.68
49.92,-10.16
49.92,-10.8
49.92,-10.85
49.92,-13.77
49.92,-14.76
49.92,-15.97
49.92,-17.37
49.92,-18.05
49.92,-42.32
49.9,-3.18
49.9,-3.88
49.9,-4.12
49.9,-4.2
49.9,-4.87
49.9,-5.27
49.9,-5.55
49.9,-6.5
49.9,-8.87
49.9,-9.08
49.9,-10.01
49.9,-10.23
49.9,-12.43
49.9,-12.43
49.9,-13.6
49.9,-15.9
49.9,-16.24
49.9,-16.85
49.9,-17.93
49.9,-22.63
49.9,-23.59
49.9,-31.28
49.9,-36.39
49.9,-44.36
49.88,-0.83
49.88,-3.18
49.88,-3.92
49.88,-4.4
49.88,-4.72
49.88,-6.65
49.88,-7.36
49.88,-8.03
49.88,-9.02
49.88,-9.72
49.88,-9.78
49.88,-11.68
49.88,-13.44
49.88,-13.93
49.88,-16.53
49.88,-17.67
49.88,-18.65
49.88,-19.37
49.88,-20.05
49.88,-24.17
49.88,-39.74
49.87,-2
49.87,-3.39
49.87,-3.88
49.87,-3.95
49.87,-4.78
49.87,-4.82
49.87,-4.88
49.87,-5.35
49.87,-5.65
49.87,-6.12
49.87,-6.45
49.87,-6.45
49.87,-7.17
49.87,-8.05
49.87,-8.22
49.87,-9.27
49.87,-9.28
49.87,-9.5
49.87,-10.45
49.87,-11.19
49.87,-11.45
49.87,-11.72
49.87,-12.77
49.87,-12.77
49.87,-12.97
49.87,-14.94
49.87,-15.11
49.87,-16.52
49.87,-16.73
49.87,-18.97
49.87,-21.82
49.87,-26.18
49.87,-29.09
49.87,-30.38
49.87,-33.29
49.85,-4.17
49.85,-4.42
49.85,-4.83
49.85,-4.93
49.85,-5.75
49.85,-7.05
49.85,-7.13
49.85,-7.19
49.85,-7.37
